Row	Meal	Name	Pos
805	P	Cruncher (Snickers)	127478
806	P	Snickers Ice Cream (Snickers)	127556
807	P	Noedelsoep met Kipsmaak (Gedroogd)	127670
808	P	Varkensvlees Salami (Gedroogd)	127851
809	P	Bouillabaisse (AH Excellent)	128053
810	P	Appelsap (Diepgevroren Concentraat, Verdund met Water)	128118
811	P	Perziken (in Water, uit Blik, Vloeistof en Vaste Stof)	128317
812	P	Fruit Punch (Diepgevroren Concentraat met Water)	128552
813	P	Roze Limonade (Diepgevroren Concentraat met Water)	128732
814	P	Geroosterde Zonnebloempitten (met Gezouten)	128906
815	P	Green Tea (Lipton)	129027
816	P	Ice Tea Green Tea (Lipton)	129108
817	P	Green Tea Intense Mint (Lipton)	129165
818	P	Green Tea Mandarin Orange (Lipton)	129222
819	P	Green Tea Strawberry Cupcake (Lipton)	129295
820	P	Chocolade Sandwich Koekjes (met Creme Vulling)	129348
821	P	Havermoutkoekjes (met Rozijnen)	129510
822	P	Suiker Koekjes (met Vanille)	129676
823	P	Suiker Koekjes (met Margarine)	129841
824	P	Vanille-Sandwich Koekjes (met Creme Vulling)	130029
825	P	Koekjes van Melk of Karnemelk (Droge Mix, van te Voren Bereid)	130241
826	P	Filet Americain (Extra Mager)	130337
827	P	Filet Americain Naturel (Lidl)	130528
828	P	Filet Americain Naturel (AH)	130594
829	P	Filet Americain met Uitjes (AH)	130655
830	P	Filet Americain (Euro Shopper)	130715
831	P	Filet Americain (C1000)	130777
832	P	Filet Americain (AH)	130831
833	P	Filet Americain Pesto (AH)	130890
834	P	Filet Americain Sweet Onions (AH)	130951
835	P	Filet Americain (Kips')	131013
836	P	Aardappelen (zonder Schil, met Zout, Gekookt)	131075
837	P	Gebakken Aardappelen	131261
838	P	Vastkokende Aardappelen (AH)	131473
839	P	Aardappelen (zonder Schil, zonder Zout, Gekookt)	131525
840	P	Aardappel (Vlees en Schil)	131711
841	P	Aardappelpartjes (Aviko)	132055
842	P	Geroosterde Aardappel	132112
843	P	Aardappelpuree (van Verse Aardappelen)	132457
844	P	Aardappelpuree	132850
845	P	Oven Aardappelen Gratin (AH)	133238
846	P	Tarwe Melba Toast	133289
847	P	Tarwe Muffins	133455
848	P	Harde Witte Tarwe	133620
849	P	Witte Tarwebloem	133761
850	P	Durumtarwe	133898
851	P	Tarwezemelen (Ruw)	134027
852	P	Tarwekiem	134170
853	P	Snelkookrijst (Aldi)	134300
854	P	Snelkookrijst (C1000)	134402
855	P	Zilvervlies Snelkookrijst (Golden Sun)	134463
856	P	Stoofvlees	134525
857	P	Stoofpot met Rundvlees, Aardappelen en Groeten in Saus op Tomatenbasis	134669
858	P	Curry met Rundvlees	134843
859	P	Stoofpot met Rundvlees, Aardappelen en Groeten (Waaronder Wortellen, Broccoli en/of Groene Bladgroenten) in Saus op Tomatenbasis	135026
860	P	Oosterse Stijl Rijstnoedelsoep met Rundvlees (Vietnamese Phó Bo)	135219
861	P	Roze Koeken (Plus)	135397
862	P	Roze Koek Pudding (Mona)	135498
863	P	Mini Roze Koek (AH)	135561
864	P	Roze Koek (AH)	135629
865	P	Roze Grapefruitsap	135694
866	P	Grapefruit (Roze en Rood)	135856
867	P	Roze Zalm	136092
868	P	Runder-Riblap (Klein Uiteinde, 0,3 cm Vet)	136266
869	P	Runder Biefstuk (0,3 cm Vet)	136386
870	P	Runder Biefstuk (Mager, 0 cm Vet)	136505
871	P	Franse Salade Dressing (Olie Basis, Vetarm)	136641
872	P	Italiaanse Salade Dressing (Olie Basis, Vetarm)	136820
873	P	Italiaanse Salade Dressing (Olie Basis)	136994
874	P	Franse Salade Dressing (Olie Basis)	137166
875	P	Franse Salade Dressing (Olie Basis, Vetvrij)	137367
876	P	Roquefort & Schimmelkaas Salade Dressing	137552
877	P	Italiaanse Salade Dressing (Vetvrij)	137730
878	P	Salade Dressing (Karnemelk en Mayonaise Basis, Vetarm)	137902
879	P	Seroendeng (Conimex)	138073
880	P	Shake Mix Chocolate (Atkins)	138127
881	P	Milk Chocolate Shake (Atkins)	138235
882	P	Chocolade Shake (Cambridge)	138345
883	P	Slavink (AH)	138494
884	P	Slavink (Lidl)	138558
885	P	Slavink (Aldi)	138626
886	P	Slavink met Spinazie (C1000)	138694
887	P	Komkommersalade (AH)	138770
888	P	Komkommersalade (Bon Appetit)	138826
889	P	Komkommersalade (Saladinettes)	138890
890	P	Komkommer in Yoghurtdressing (AH)	138947
891	P	Augurken	139011
892	P	Kalkoenvlees (Gekookt, Gebakken)	139252
893	P	Kalkoenborst met Vel (Gekookt, Gebakken)	139464
894	P	Kalkoenborst (Gekookt, Gebakken)	139674
895	P	Gerookte Kalkoen Drumstick (met Vel)	139896
896	P	Kipfilet (Gekookt, Gebakken)	140275
897	P	Bacon (Gekruid, Geroosterd, Gebakken of Gebraden)	140497
898	P	Spek (Gekruid, Gebakken)	140702
899	P	Russet Aardappelen (Vlees en Schil, Gebakken)	140905
900	P	Witte Aardappelen (Vlees en Schil, Gebakken)	141217
901	P	Rode Aardappelen (Vlees en Schil, Gebakken)	141529
902	P	Edammer Kaas	141839
903	P	Cheddar Kaas	141989
904	P	Havermout (De Halm)	142277
905	P	Ultra Fine Oats (Body & Fit)	142335
906	P	Colby Kaas	142391
907	P	Feta Kaas	142650
908	P	Goudse Kaas	142844
909	P	Monterey Kaas	142996
910	P	Mozzarella Kaas (Vetarm)	143240
911	P	Münster Kaas	143366
912	P	Parmezaanse Kaas (Geraspt)	143650
913	P	Parmezaanse Kaas	143844
914	P	Harde Kaiserbroodjes	144020
915	P	Kaiserbroodje (Jumbo)	144200
916	P	Kaiserbroodje Oven (AH)	144273
917	P	Kaiserbroodjes Wit met Sesam (Aldi)	144338
918	P	Kaiserbroodjes (De Molenhoeve)	144412
919	P	Kaiserbroodje (Plus)	144485
920	P	Cake	144547
921	P	Fijne Cake (Koopmans)	144835
922	P	Roomboter Cake (AH)	144922
923	P	Appel-Kaneel Cake (Koopmans)	144985
924	P	Chocolade Cakegebakje (Cupcake)	145037
925	P	Cakegebakje (Cupcake)	145334
926	P	Cakegebakje	145552
927	P	Wolken Citroen Cake (Dr. Oetker)	145852
928	P	Indische Cake (Lindemulder)	145949
929	P	Koffie Cake	146055
930	P	Ijskoffie	146435
931	P	Ice Macchiato (Douwe Egberts)	146686
932	P	Frappuccino (Starbucks)	146742
933	P	Ijskoffie met Slagroom en Suiker	146806
934	P	Cappucino (Moreno)	147073
935	P	Café Zero (OLA)	147136
936	P	Ice Mocha Latte (Douwe Egberts)	147206
937	P	Ijskoffie met Slagroom	147270
938	P	Ijskoffie Light (Aldi)	147547
939	P	Kip-Crème Soep (uit Blik, Gecondenseerd)	147605
940	P	Champignon-Crème Soep (uit Blik, Gecondenseerd)	147782
941	P	Pepernoten (Kruidvat)	147950
942	P	Pepernoten (Bolletje)	148017
943	P	Bakkers Pepernoten (AH)	148076
944	P	Friese Pepernoten (Bolletje)	148117
945	P	Chocolade Pepernoten (Kruidvat)	148181
946	P	Kippensoep	148241
947	P	Kippensoep (Honig)	148438
948	P	Hollandse Kippensoep (Unox)	148488
949	P	Kippensoep (AH)	148597
950	P	Maaltijdsoep Kip (Struik)	148667
951	P	Kippensoep met Wortel en Vermicelli (Unox)	148751
952	P	Kippenbouillon met Kippenvlees (AH)	148816
953	P	Kippen Groentesoep (uit Blik)	148874
954	P	Romige Kippensoep (Unox)	149085
955	P	Kaasfondue	149148
956	P	Kaasfondue (Emmi)	149319
957	P	Luchtige Crackers Meergranen (Markant)	149379
958	P	Luxe Crackers Meergranen (Van Vlegelaar )	149487
959	P	Luchtige Crackers Meergranen (C1000)	149557
960	P	Meergranen Rijstwafels	149622
961	P	Goede Start (Blue Band)	149792
962	P	Dieet (Becel)	149873
963	P	Halvarine (Blue Band)	149944
964	P	Boter (Becel)	150023
965	P	Roomboter (Milsani)	150068
966	P	Bevel Light (Becel)	150118
967	P	Halvarine (Hella)	150174
968	P	Dieetella Light (Aldi)	150247
969	P	Smeerbare Roomboter Gezouten (AH)	150313
970	P	Roompate (C1000)	150382
971	P	Smeerpaté Ardenner (Linera)	150420
972	P	Ardennerpate (AH)	150506
973	P	Cremepate (AH)	150570
974	P	Paté met Cranberry (AH)	150633
975	P	Leverworst	150694
976	P	Ardenner Paté (C1000)	151071
977	P	Groene Peperpate (AH)	151109
978	P	Champignon Pate (AH)	151173
979	P	Room Paté (Kips')	151235
980	P	Appelstroop (10g) (Rinse Appelstroop)	151298
981	P	Appelstroop (AH)	151377
982	P	Appelstroop (Aldi)	151441
983	P	Appelstroop	151551
984	P	Appelstroop (15g) (Rinse Appelstroop)	151703
985	P	Rinse Appelstroop (Canisius)	151774
986	P	Appelstroop (Hero)	151839
987	P	Peer Appelstroop (Zonnatura)	151880
988	P	Appelstroop (Canisius)	151939
989	P	Appelstroop (Euro Shopper)	151986
990	P	Pastasalade	152039
991	P	Pastasalade met Kip	152223
992	P	Pastasalade met Tonijn	152407
993	P	Pastasalade met Vlees	152591
994	P	Pastasalade Mozzarella (AH)	152776
995	P	Pastasalade Rode Pesto (Saladinettes)	152834
996	P	Pastasalade met Olie en Azijn Dressing	152901
997	P	Pastasalade Geitenkaas (AH)	153079
998	P	Pastasalade Kip en Bacon (AH)	153125
999	P	Pastasalade met Roomsaus (Saladinettes)	153189
1000	P	Havermout (40g) (Quaker)	153255
1001	P	Havermout	153323
1002	P	Havermout (Quaker)	153535
1003	P	Havermout (Euro Shopper)	153600
1004	P	Havermout (Quaker)	153679
1005	P	Havermout (30g) (Quaker)	153791
1006	P	Havermout (AH Basic)	153859
1007	P	Havermout (Ekoplaza)	153915
1008	P	Champagne	153966
1009	P	Fruit Punch (Alcoholische)	154166
1010	P	Omelet of Roerei met Kaas en Ham of Spek	154371
1011	P	Kipfilet Gegrild Naturel (Aldi)	154650
1012	P	Kipfilet Gegrild Naturel (Aldi)	154743
1013	P	Portabella Paddenstoelen (Gegrild)	154806
1014	P	Kipfilet met Vel	154921
1015	P	Kipfilet (Gekookt, Geroosterd)	155188
1016	P	Kipfilet (Geroosterd, Vetvrij, Gesneden)	155442
1017	P	Tomatensoep	155577
1018	P	Tomatensoep Met Gehaktballetjes (Unox)	155773
1019	P	Tomatensoep (Bereid met Water)	155851
1020	P	Stevige Tomatensoep (Unox)	156045
1021	P	Romige Tomatensoep (Unox)	156109
1022	P	Pittige Tomatensoep (Unox)	156168
1023	P	Tomaten-Crèmesoep (Bereid met Melk)	156220
1024	P	Tomatensoep Met Gehaktballetjes (Unox)	156421
1025	P	Stevige Chinese Tomatensoep (Unox)	156485
1026	P	Hollandse Tomatensoep (Unox)	156548
1027	P	Kalkoenborst (97% Vetvrij, Citroen Peper Smaak, Gerookt)	156611
1028	P	Citroen Slagroomtaart	156757
1029	P	Vol au Vent	156923
1030	P	Melk (Vol)	157094
1031	P	Chocolademelk (Vol)	157328
1032	P	Vanille Ijs (Vol)	157552
1033	P	Chocolade Ijs (Vol)	157715
1034	P	Muesli	157910
1035	P	Tomaat en Groentesap (Laag Sodium)	158019
1036	P	Popcorn (Sodium en Vetarm, Magnetron)	158247
1037	P	Melk (Halfvol met Toegevoegde Vitamine A en Eiwitten)	158352
1038	P	Melk (Mager met Toegevoegde Vitamine A en Eiwitten)	158532
1039	P	Melk (Vetarm met Toegevoegde Vitamine A en Eiwitten)	158702
1040	P	Olie en Azijn Dressing (uit Eigen Keuken)	158874
1041	P	Salade Dressing (Karnemelk en Mayonaise Basis, Vetvrij)	159031
1042	P	Salade Dressing (Karnemelk en Mayonaise Basis)	159128
1043	P	Erwtensoep	159266
1044	P	Stevige Erwtensoep (Unox)	159391
1045	P	Hollandse Erwtensoep (Unox)	159453
1046	P	Erwtensoep (Baroni)	159511
1047	P	Erwtensoep (AH)	159578
1048	P	Erwtensoep (Hema)	159640
1049	P	Erwtensoep (Honig)	159708
1050	P	Erwtensoep (Struik)	159776
1051	P	Erwtensoep (C1000)	159836
1052	P	Erwtensoep (Calida)	159903
1053	P	Roomkaas	159943
1054	P	Roomkaas (Vetvrij)	160223
1055	P	Roomkaas (Vetarm)	160344
1056	P	Perzik, Abrikoos, Peren, Ananas, Kersen Fruitsalade (in Water, uit Blik, Vloeistof en Vaste Stof)	160542
1057	P	Ananas	160700
1058	P	Ananas (in Water, uit Blik, Vloeistof en Vaste Stof)	160995
1059	P	Ananas (in Eigen Sap, uit Blik, Vloeistof en Vaste Stof)	161256
1060	P	Ananas (in Siroop, uit Blik, Vloeistof en Vaste Stof)	161503
1061	P	Tropische Fruitsalade (Ananas, Papaya, Banaan en Guave, in Zware Siroop, uit Blik,  Vloeistof en Vaste Stof)	161731
1062	P	Zalm Sashimi	161886
1063	P	Tonijn Sashimi	162053
1064	P	Sushi met Groenten en Zeevruchten	162236
1065	P	Sushi Nori (Saitaku)	162436
1066	P	Sushi Sakemaki (AH)	162481
1067	P	Sushi Otegoro (AH)	162529
1068	P	Sushibox Otoshi (AH)	162591
1069	P	Havermoutpap (Melkunie)	162657
1070	P	Havermoutpap (Campina)	162710
1071	P	Havermoutpap (Friesche Vlag)	162775
1072	P	Bagels met Ei	162828
1073	P	Gekookt Eiwit	163124
1074	P	Gepocheerd Ei	163314
1075	P	Gekookt Eigeel	163582
1076	P	Boterham met Kaas en Ei	163806
1077	P	Yam (zonder Zout, Uitgelekt, Gekookt, Gebakken)	163957
1078	P	Ei-Vervanger (Vloeibaar)	164158
1079	P	Geel Suikermaïs (Hele Kolf, zonder Zout, Ingevroren, Uitgelekt, Gekookt)	164337
1080	P	Zoete Aardappel (zonder Schil, Gekookt)	164565
1081	P	Brie	164773
1082	P	Roombrie 60+ (AH)	165002
1083	P	Brie 60+ (Président)	165051
1084	P	Zachte Franse Roombrie (AH)	165094
1085	P	Brie (Jumbo)	165150
1086	P	Crème de Brie (Président)	165212
1087	P	Brie Light (Président)	165269
1088	P	Choco Rijstwafel Puur (Zonnatura)	165308
1089	P	Choco Rijstwafels Kokos (Zonnatura)	165415
1090	P	Peperkoek (Céréal)	165533
1091	P	Peperkoek Minder Suiker (Peijnenburg)	165633
1092	P	Sandwich (Aldi)	165708
1093	P	Club Sandwich	165822
1094	P	Sandwich Bacon Ei Eiersalade (AH)	165994
1095	P	Boterham met Ham, Kaas, Sla en Boter	166054
1096	P	Chicken Sandwich (AH)	166235
1097	P	Sandwich Gezond (Qizini)	166296
1098	P	Bacon Ei Sandwich (Qizini)	166357
1099	P	Sandwich Spread Naturel (Heinz)	166421
1100	P	Boterham met Kalkoenfilet en Boter	166513
1101	P	Knoppers (Storck)	166699
1102	P	Hazelnootmelk (Alpro)	166749
1103	P	Aloe Green Tea (Tropical)	166810
1104	P	Green Tea Fresh Mint (AH)	166850
1105	P	Original Green Tea With Honey (Arizona)	166906
1106	P	Pannenkoeken	166955
1107	P	Geroosterde Wafels Naturel (Bevroren)	167162
1108	P	Tortilla Chips (Nacho Smaak)	167385
1109	P	Tortilla Chips (Taco Smaak)	167505
1110	P	Zachte Mueslirepen met Chocolade Chip	167616
1111	P	Chips (Gezouten)	167765
1112	P	Fruitreep Bosvruchten (AH)	167888
1113	P	Fruitreep (Lidl)	167985
1114	P	Fruitreep Appel (Perfekt)	168077
1115	P	Fruitreep Bosvruchten (Jumbo)	168204
1116	P	Fruitreep Appel (AH)	168317
1117	P	Fruitreep Framboos (Jumbo)	168379
1118	P	Fruitreep Aardbei (Sirius)	168479
1119	P	Fruitreep Sinaasappel & Chocolade (Jumbo)	168587
1120	P	Fruitreep Appel (Plus)	168693
1121	P	Fruitreep Bosvruchten (Sirius)	168807
1122	P	Bruine Broodjes (De Molenhoeve)	168915
1123	P	Voorgebakken Bruine Broodjes (De Afbakker)	169033
1124	P	Geroosterd Volkoren Brood	169146
1125	P	Gedroogde Kokos	169494
1126	P	Karnemelk (Campina)	169602
1127	P	Karnemelk (Arla)	169675
1128	P	Karnemelk (AH)	169720
1129	P	Karnemelk (De Zaanse Hoeve)	169779
1130	P	Boerenland Karnemelk (Campina)	169844
1131	P	Karnemelk (Milsani)	169906
1132	P	Karnemelk (Milbona)	169970
1133	P	Karnemelk (Jumbo)	170023
1134	P	Karnemelk (AH Puur & Eerlijk)	170089
1135	P	Karnemelk (Bio+)	170152
1136	P	Ontbijtkoek Gember (Peijnenburg)	170216
1137	P	Gember	170294
1138	P	Shanghai Nootjes (Jumbo)	170499
1139	P	Borrel Nootjes Provencale (Duyvis)	170629
1140	P	Leeuw Nootjes (Duyvis)	170705
1141	P	Melk Nootjes (Côte d'Or)	170763
1142	P	Rode Paprika	170819
1143	P	Gele Paprika's	171212
1144	P	Groene Paprika	171397
1145	P	Punt Paprika (AH)	171781
1146	P	Gegrilde Rode Paprika (AH)	171831
1147	P	Zoete Rode Paprika	171894
1148	P	Paprika	172271
1149	P	Snackpaprika (AH)	172664
1150	P	Zoete Gele Paprika	172719
1151	P	Gegrilde Rode Paprika (Baktat)	172959
1152	P	Italiaans Brood	173015
1153	P	Bueno (Kinder)	173285
1154	P	Bueno White (Kinder)	173398
1155	P	Walnoten	173523
1156	P	Engels Walnoten	173850
1157	P	Walnootolie (AH)	174149
1158	P	Tortelloni met Kaas en Walnoot (AH)	174202
1159	P	Gember & Walnootstaafjes (Billy's Farm)	174275
1160	P	Roomyoghurt Walnoot Griekse Honing (Almhof)	174334
1161	P	Maaltijdsalade Geitenkaas en Walnoot (Hema)	174378
1162	P	Gefrituurde Frieten (uit de Diepvries)	174445
1163	P	Ovenfriet (Aviko)	174836
1164	P	Verse Franse Friet (AH)	174878
1165	P	Vlaamse Friet (Aviko)	174938
1166	P	Roomboter Ongezouten (AH)	175004
1167	P	Roomboter (Euro Shopper)	175066
1168	P	Roomboter Ongezouten (Melkan)	175130
1169	P	Botergoud Ongezouten Roomboter (Campina)	175204
1170	P	Smeerbare Roomboter Ongezouten (AH)	175268
1171	P	Roomboterblokjes (Jumbo)	175330
1172	P	Biologische Roomboter Ongezouten (AH Puur & Eerlijk)	175431
1173	P	Botergoud Halfvolle Roomboter (Campina)	175488
1174	P	Krekkers Meergranen (Jumbo)	175556
1175	P	Instant Noodles Chicken Flavour (Indomie)	175663
1176	P	Egg Noodles (Go Tan)	175782
1177	P	Good Noodles Groente (Unox)	175821
1178	P	Japanse Noodles (Honig)	175930
1179	P	Instant Noodles Shrimp Flavour (Indomie)	176043
1180	P	Noodles (Amoy)	176154
1181	P	Mix met Noten, Zaden en Stukjes Chocolade (Ongezouten)	176196
1182	P	Gedroogde Noten en Vruchtenmix (Studentenhaver)	176301
1183	P	Gedroogde Noten en Tropische Vruchtenmix	176402
1184	P	Krekkers Naturel (Jumbo)	176505
1185	P	Koolsoep	176622
1186	P	Bier (Duvel)	176795
1187	P	Noedels	176852
1188	P	Good Noodles Kip (Unox)	177085
1189	P	Instant Noodles Chicken Flavour (Indomie)	177174
1190	P	Gepofte Rijst (Verrijkt)	177233
1191	P	Chinese Noedels (Mung Bonen) (Cellofaan of Langkorrelige Rijst)	177364
1192	P	Bruine Rijst (Lange Korrel, Gekookt)	177527
1193	P	Bruine Rijst (Halflange Korrel, Gekookt)	177666
1194	P	Witte Rijst (Lange Korrel, Gekookt)	177798
1195	P	Geroosterde Pecannoten (Ongezout)	177991
1196	P	Gedroogde Pijnboompitten	178097
1197	P	Pistachenoten	178267
1198	P	Geroosterde Pistachenoten (Ongezout)	178436
1199	P	Droge Geraspte Parmezaanse Kaas	178621
1200	P	Geitenkaas (Halfzachte)	178813
1201	P	Geitenkaas (Zacht)	178942
1202	P	Rundergehakt (Burger, 5% Vet, Gebraden)	179070
1203	P	Rundergehakt (Burger, 10% Vet, Gebraden)	179296
1204	P	Rundergehakt (Burger, 20% Vet, Gebraden)	179518
1205	P	Witte Rijst (Halflange Korrel, Gekookt)	179708
1206	P	Witte Rijst (Korte Korrel, Gekookt)	179881
1207	P	Wilde Rijst (Gekookt)	180042
1208	P	Droge Rijst Noedels	180226
1209	P	Witte Rijst (Lange Korrel)	180345
1210	P	Rijstwafel met Pure Chocolade (Biotrend)	180486
1211	P	Rijstwafel Caramel (Snack A Jacks)	180600
1212	P	Rijstwafels met Melkchocolade (Aldi)	180710
1213	P	Hollandse Rauwkost (AH)	180817
1214	P	Rauwkostmix Naturel (Jumbo)	180879
1215	P	Rauwkost Pittig (AH)	180941
1216	P	Chinese Roerbakgroenten (Jumbo)	180999
1217	P	Italiaanse Roerbakgroenten (Jumbo)	181066
1218	P	Champignon Roerbakgroenten (Jumbo)	181127
1219	P	Hollandse Roerbakgroenten (Plus)	181191
1220	P	Oosterse Roerbakgroenten (Plus)	181233
1221	P	Thaise Roerbakgroenten (Plus)	181297
1222	P	Basis Roerbakgroenten (Jumbo)	181355
1223	P	Chinese Roerbakgroenten (Plus)	181418
1224	P	Thaise Roerbakgroenten (C1000)	181482
1225	P	Franse Roerbakgroenten (Jumbo)	181561
1226	P	Rijsttaart	181625
1227	P	Frisse Rauwkost (C1000)	181805
1228	P	Komkommer Rauwkost (Bieze)	181871
1229	P	Rauwkost Compleet Coleslaw (AH)	181919
1230	P	Rauwkost Paprika (AH)	181984
1231	P	Hollandse Rauwkost (C1000)	182045
1232	P	Komkommer Rauwkost (Jumbo)	182119
1233	P	Rauwkost Grieks (AH)	182185
1234	P	Bananenchips	182244
1235	P	Bananenchips (Neal's Yard Wholefoods)	182416
1236	P	Bananenchips (Ekoplaza)	182483
1237	P	Muesli met Rozijnen, Bananenchips en Hazelnoot (C1000)	182528
1238	P	Grote Hamburger met Rauwkost en Groenten	182599
1239	P	Gemengde Groenten (uit Blik, Vloeistof en Vaste Stof)	182748
1240	P	Kippenvleugel met Vel (Gekookt, Geroosterd)	182925
1241	P	Kip Drumstick met Vel	183208
1242	P	Bagels met Kaneel en Rozijnen	183454
1243	P	Shake	183775
1244	P	Eiwitshake	183923
1245	P	Aardbei Shake (Cambridge)	184141
1246	P	Shake Vanille (Modifast)	184304
1247	P	Shake (Herbalife)	184376
1248	P	Vanille Shake (Cambridge)	184476
1249	P	Smart Shake (Body & Fit)	184636
1250	P	Perfect Muscle Shake (Body & Fit)	184712
1251	P	Vers Geperst Sinaasappelsap	184816
1252	P	Sinaasappel (Appelsientje)	185070
1253	P	Vers Geperst Sinaasappelsap (Plus)	185138
1254	P	Sinaasappelsap	185207
1255	P	Sinaasappelsap (AH)	185447
1256	P	Sinaasappel met Vruchtvlees (Aldi)	185504
1257	P	Sinaasappelsap Light (CoolBest)	185569
1258	P	Sinaasappelsap (Perfekt)	185635
1259	P	Sinaasappelsap (Vitafit)	185712
1260	P	Sinaasappelsap met Vruchtvlees (Jumbo)	185778
1261	P	Misosoep	185831
1262	P	Toscana (Valess)	185999
1263	P	Kip Rode Curry Salade (Johma)	186074
1264	P	Chinese Kool (Bok Choy-, Pak-Choi)	186140
1265	P	Chocolade Koekjes (Aldi)	186363
1266	P	Chocolade Chip Koekje	186435
1267	P	Chocolade Wafels	186794
1268	P	Chocolade Chip Koekje (Gekocht of Zelf Gebakken)	186925
1269	P	Nogal Lange Koekjes Chocolade (Bolletje)	187222
1270	P	Mini Crackers Olijfolie en Oregano (LU)	187275
1271	P	Mini Crackers (LU)	187359
1272	P	Mini Crackers Zongedroogde Tomaat & Basilicum (LU)	187435
1273	P	Boterham met Ham en Kaas	187514
1274	P	Boterham met Rosbief en Kaas	187664
1275	P	Sake	187813
1276	P	Goudkuipje (ERU)	187902
1277	P	Pangasius Filets (AH)	187946
1278	P	Pangasiusfilet	187989
1279	P	Pangasiusfilet (Jumbo)	188171
1280	P	Pangasiusfilet (Select Horeca)	188242
1281	P	Pangasius Citroen Knoflook (AH)	188304
1282	P	Gemarineerde Pangasiusreepjes (AH)	188366
1283	P	Pangasiusfilet Tuinkruiden (AH)	188421
1284	P	Pangasiusfilet (AH)	188485
1285	P	Pangasiusfilet (Trawlic)	188542
1286	P	Pangasiusfilet (AH Puur & Eerlijk)	188603
1287	P	Zeebaars	188675
1288	P	Krokante Muesli Aardbei met Yoghurtflakes (AH)	189064
1289	P	Popcorn met Olie (Magnetron)	189127
1290	P	Rijstwafels (Euro Shopper)	189281
1291	P	Rijstwafels met Kaassmaak (De Molenhoeve)	189356
1292	P	Rijstwafel met Yoghurt (Aldi)	189459
1293	P	Yoghurt Rijstwafels (Zonnatura)	189568
1294	P	Rijstwafel met Yoghurtcoating (Euro Shopper)	189684
1295	P	Rijstwafels (De Molenhoeve)	189791
1296	P	Nacho Cheese (Doritos)	189911
1297	P	Sweet Chili Pepper (Doritos)	189972
1298	P	Nacho Cheese (Zakje) (Doritos)	190033
1299	P	Cool American (Doritos)	190135
1300	P	Bits (Doritos)	190211
1301	P	Pure Paprika (Doritos)	190307
1302	P	Dippas Naturel (Doritos)	190366
1303	P	Hot Salsa (Doritos)	190436
1304	P	Barbecue Style (Doritos)	190498
1305	P	Sensational Salsa (Doritos)	190559
1306	P	Chips	190621
1307	P	Paprika Chips (Lay's)	191010
1308	P	Naturel Chips (Zakje) (Lay's)	191092
1309	P	Cheese Onion (Lay's)	191203
1310	P	Nibb It (Smiths)	191289
1311	P	Super Chips Paprika (Lay's)	191404
1312	P	Bolognese (Lay's)	191453
1313	P	Hamka's Mini (Smiths)	191531
1314	P	Surimi	191640
1315	P	Surimi Sticks (VICI)	191818
1316	P	Surimi Flakes (AH Puur & Eerlijk)	191886
1317	P	Surimi-Krab Salade (AH)	191944
1318	P	Geïmiteerde King Krab (Gemaakt van Surimi)	192000
1319	P	Suikerbrood (AH)	192120
1320	P	Suikerbrood	192219
1321	P	Suikerbrood (Lidl)	192348
1322	P	Ijshoorntjes (Cake of Koek Type)	192417
1323	P	Aardpeer	192610
1324	P	Aardappelschijfjes (Plus)	192726
1325	P	Aardappel Partjes (AH)	192797
1326	P	Aardappelschijfjes (AH)	192860
1327	P	Gekruide Aardappelpartjes met Schil (AH)	192919
1328	P	Gepofte Aardappel (met Schil)	192975
1329	P	Risotto Rijst (AH Excellent)	193365
1330	P	Risotto met Kip en Champignons (La Cuisine Culinaire)	193427
1331	P	Kaas Risotto	193484
1332	P	Risotto Rijst (Lassie)	193667
1333	P	Italiaanse Risotto Funghi (AH)	193730
1334	P	Italiaanse Risotto (Knorr)	193786
1335	P	Risotto (Knorr)	193853
1336	P	Italiaanse Risotto (Iglo)	193920
1337	P	Gelderse Rookworst (Unox)	193984
1338	P	Magere Rookworst (Unox)	194049
1339	P	Rookworst (Hema)	194110
1340	P	Ambachtelijke Rookworst (Baroni)	194151
1341	P	Magere Rookworst (AH)	194214
1342	P	Runder Rookworst (Unox)	194273
1343	P	Veluwse Rookworst Fijn (AH)	194333
1344	P	Rookworst (C1000 Basis)	194391
1345	P	Extra Magere Rookworst (Unox)	194455
1346	P	Rookworst (Baroni)	194514
1347	P	Bacon (TUC)	194574
1348	P	Pastinaken	194641
1349	P	Ganzenleverpaté (Gerookt uit Blik)	194788
1350	P	Kip Leverpastei (uit Blik)	194939
1351	P	Smeerkaas (La Vache qui rit)	195091
1352	P	Spaghetti	195200
1353	P	Spaghetti Bolognese (Plus)	195404
1354	P	Spaghetti met Tomatensaus en Gehaktballetjes	195461
1355	P	Spaghetti met Tomatensaus en Groenten	195685
1356	P	Spaghetti met Italiaanse Tomatensaus (Knorr)	195863
1357	P	Spaghetti (Grand'Italia)	195941
1358	P	Spaghetteria Carbonara (Knorr)	195992
1359	P	Spaghettisaus Bolognese (Honig)	196107
1360	P	Smeerkaas (La Vache qui rit)	196197
1361	P	Spinazie	196260
1362	P	Spinazie (Uitgelekt, uit Blik)	196458
1363	P	Spinazie (Gehakt of Hele Bladeren, Ingevroren)	196646
1364	P	Spinazie Soufflé	196805
1365	P	Light (La Vache qui rit)	197021
1366	P	Cheez Dippers (La Vache qui rit)	197127
1367	P	Mini Cubes (La Vache qui rit)	197223
